timestamp,vibration,pressure,temperature,is_anomaly
2026-04-09 04:12:04.374910,0.573,96.72,45.05,0
2026-04-09 05:12:04.374910,0.37,102.78,44.76,0
2026-04-09 06:12:04.374910,0.523,100.21,45.05,0
2026-04-09 07:12:04.374910,0.607,98.6,44.7,0
2026-04-09 08:12:04.374910,0.543,98.91,48.25,0
2026-04-09 09:12:04.374910,0.504,100.95,44.88,0
2026-04-09 10:12:04.374910,0.518,96.02,44.6,0
2026-04-09 11:12:04.374910,0.506,98.77,45.76,0
2026-04-09 12:12:04.374910,0.447,104.36,45.31,0
2026-04-09 13:12:04.374910,0.557,99.24,44.75,0
2026-04-09 14:12:04.374910,0.603,98.0,44.46,0
2026-04-09 15:12:04.374910,0.4,101.22,44.03,0
2026-04-09 16:12:04.374910,0.453,96.97,44.04,0
2026-04-09 17:12:04.374910,0.41,98.68,45.78,0
2026-04-09 18:12:04.374910,0.456,97.81,45.7,0
2026-04-09 19:12:04.374910,0.53,100.62,45.87,0
2026-04-09 20:12:04.374910,0.509,102.97,44.48,0
2026-04-09 21:12:04.374910,0.497,99.66,44.44,0
2026-04-09 22:12:04.374910,0.5,96.78,43.71,0
2026-04-09 23:12:04.374910,0.444,100.01,46.37,0
2026-04-10 00:12:04.374910,0.459,98.4,46.0,0
2026-04-10 01:12:04.374910,0.524,101.55,44.83,0
2026-04-10 02:12:04.374910,0.506,101.23,46.97,0
2026-04-10 03:12:04.374910,0.563,100.16,43.31,0
2026-04-10 04:12:04.374910,0.454,98.77,43.9,0
2026-04-10 05:12:04.374910,0.486,99.3,43.91,0
2026-04-10 06:12:04.374910,0.51,96.66,46.57,0
2026-04-10 07:12:04.374910,0.488,98.28,42.14,0
2026-04-10 08:12:04.374910,0.568,99.83,44.35,0
2026-04-10 09:12:04.374910,0.486,99.47,46.26,0
2026-04-10 10:12:04.374910,0.494,98.9,45.37,0
2026-04-10 11:12:04.374910,0.451,99.93,45.71,0
2026-04-10 12:12:04.374910,0.507,97.46,44.76,0
2026-04-10 13:12:04.374910,0.543,100.14,44.98,0
2026-04-10 14:12:04.374910,0.422,97.99,45.67,0
2026-04-10 15:12:04.374910,0.624,101.38,45.14,0
2026-04-10 16:12:04.374910,0.387,98.02,45.05,0
2026-04-10 17:12:04.374910,0.478,103.16,46.77,0
2026-04-10 18:12:04.374910,0.555,96.6,45.54,0
2026-04-10 19:12:04.374910,0.434,101.96,45.57,0
2026-04-10 20:12:04.374910,0.474,100.84,45.95,0
2026-04-10 21:12:04.374910,0.407,100.8,44.38,0
2026-04-10 22:12:04.374910,0.482,98.95,46.65,0
2026-04-10 23:12:04.374910,0.515,100.79,44.04,0
2026-04-11 00:12:04.374910,0.578,98.25,44.65,0
2026-04-11 01:12:04.374910,0.502,99.86,44.12,0
2026-04-11 02:12:04.374910,0.526,100.9,45.89,0
2026-04-11 03:12:04.374910,0.476,98.53,44.89,0
2026-04-11 04:12:04.374910,0.526,102.09,46.31,0
2026-04-11 05:12:04.374910,0.557,102.41,44.19,0
2026-04-11 06:12:04.374910,0.491,100.05,43.61,0
2026-04-11 07:12:04.374910,0.435,96.99,45.27,0
2026-04-11 08:12:04.374910,0.485,103.12,46.19,0
2026-04-11 09:12:04.374910,0.431,100.97,45.78,0
2026-04-11 10:12:04.374910,0.452,100.43,43.52,0
2026-04-11 11:12:04.374910,0.547,101.51,44.82,0
2026-04-11 12:12:04.374910,0.468,100.61,44.78,0
2026-04-11 13:12:04.374910,0.473,97.83,44.78,0
2026-04-11 14:12:04.374910,0.449,102.87,43.09,0
2026-04-11 15:12:04.374910,0.451,101.42,45.37,0
2026-04-11 16:12:04.374910,0.507,101.75,44.06,0
2026-04-11 17:12:04.374910,0.564,99.96,44.54,0
2026-04-11 18:12:04.374910,0.403,101.92,46.07,0
2026-04-11 19:12:04.374910,0.448,101.17,43.23,0
2026-04-11 20:12:04.374910,0.562,97.45,43.82,0
2026-04-11 21:12:04.374910,0.534,100.91,45.59,0
2026-04-11 22:12:04.374910,0.454,100.69,45.46,0
2026-04-11 23:12:04.374910,0.534,98.11,45.09,0
2026-04-12 00:12:04.374910,0.622,97.85,43.94,0
2026-04-12 01:12:04.374910,0.494,100.77,43.94,0
2026-04-12 02:12:04.374910,0.358,99.32,44.0,0
2026-04-12 03:12:04.374910,0.565,99.82,44.56,0
2026-04-12 04:12:04.374910,0.495,98.75,47.01,0
2026-04-12 05:12:04.374910,0.394,95.7,44.66,0
2026-04-12 06:12:04.374910,0.526,101.48,45.87,0
2026-04-12 07:12:04.374910,0.593,103.21,43.99,0
2026-04-12 08:12:04.374910,0.575,99.71,44.43,0
2026-04-12 09:12:04.374910,0.456,104.31,44.44,0
2026-04-12 10:12:04.374910,0.491,101.54,45.58,0
2026-04-12 11:12:04.374910,0.488,99.9,44.46,0
2026-04-12 12:12:04.374910,0.461,100.1,45.45,0
2026-04-12 13:12:04.374910,0.536,99.54,45.95,0
2026-04-12 14:12:04.374910,0.563,99.88,44.88,0
2026-04-12 15:12:04.374910,0.554,99.67,44.38,0
2026-04-12 16:12:04.374910,0.411,102.28,43.32,0
2026-04-12 17:12:04.374910,0.63,100.99,44.35,0
2026-04-12 18:12:04.374910,0.488,96.68,44.47,0
2026-04-12 19:12:04.374910,0.501,99.34,44.23,0
2026-04-12 20:12:04.374910,0.546,100.08,44.48,0
2026-04-12 21:12:04.374910,0.46,98.99,44.78,0
2026-04-12 22:12:04.374910,0.54,95.27,44.29,0
2026-04-12 23:12:04.374910,0.454,97.89,46.41,0
2026-04-13 00:12:04.374910,0.559,99.4,45.63,0
2026-04-13 01:12:04.374910,0.546,99.3,44.77,0
2026-04-13 02:12:04.374910,0.476,99.06,44.19,0
2026-04-13 03:12:04.374910,0.491,98.51,44.43,0
2026-04-13 04:12:04.374910,0.421,96.85,44.65,0
2026-04-13 05:12:04.374910,0.523,100.41,46.08,0
2026-04-13 06:12:04.374910,0.568,100.85,45.61,0
2026-04-13 07:12:04.374910,0.481,104.81,43.83,0
2026-04-13 08:12:04.374910,0.489,100.74,45.1,0
2026-04-13 09:12:04.374910,0.452,98.79,43.16,0
2026-04-13 10:12:04.374910,0.462,99.83,45.48,0
2026-04-13 11:12:04.374910,0.521,100.26,46.79,0
2026-04-13 12:12:04.374910,0.56,100.63,44.18,0
2026-04-13 13:12:04.374910,0.462,99.55,44.23,0
2026-04-13 14:12:04.374910,0.401,104.51,45.55,0
2026-04-13 15:12:04.374910,0.393,101.88,43.37,0
2026-04-13 16:12:04.374910,0.506,99.99,44.24,0
2026-04-13 17:12:04.374910,0.447,103.09,43.91,0
2026-04-13 18:12:04.374910,0.456,97.28,46.76,0
2026-04-13 19:12:04.374910,0.517,101.49,46.23,0
2026-04-13 20:12:04.374910,0.515,96.47,44.28,0
2026-04-13 21:12:04.374910,0.496,100.79,44.4,0
2026-04-13 22:12:04.374910,0.469,97.9,44.8,0
2026-04-13 23:12:04.374910,0.458,101.35,43.26,0
2026-04-14 00:12:04.374910,0.515,100.12,46.15,0
2026-04-14 01:12:04.374910,0.426,99.89,45.28,0
2026-04-14 02:12:04.374910,0.491,99.96,45.27,0
2026-04-14 03:12:04.374910,0.556,100.21,43.62,0
2026-04-14 04:12:04.374910,0.508,98.24,45.2,0
2026-04-14 05:12:04.374910,0.573,95.99,46.29,0
2026-04-14 06:12:04.374910,0.511,100.32,45.45,0
2026-04-14 07:12:04.374910,0.566,102.56,43.7,0
2026-04-14 08:12:04.374910,0.466,98.74,45.26,0
2026-04-14 09:12:04.374910,0.561,98.25,44.28,0
2026-04-14 10:12:04.374910,0.602,99.06,47.52,0
2026-04-14 11:12:04.374910,0.661,98.64,46.18,0
2026-04-14 12:12:04.374910,0.449,100.86,44.81,0
2026-04-14 13:12:04.374910,0.473,97.74,44.03,0
2026-04-14 14:12:04.374910,0.574,100.94,44.85,0
2026-04-14 15:12:04.374910,0.526,99.95,43.74,0
2026-04-14 16:12:04.374910,0.456,101.32,43.77,0
2026-04-14 17:12:04.374910,0.49,100.76,44.88,0
2026-04-14 18:12:04.374910,0.477,99.86,46.17,0
2026-04-14 19:12:04.374910,0.395,99.86,44.04,0
2026-04-14 20:12:04.374910,0.533,99.32,44.01,0
2026-04-14 21:12:04.374910,0.523,100.86,43.82,0
2026-04-14 22:12:04.374910,0.477,98.23,44.17,0
2026-04-14 23:12:04.374910,0.549,97.03,45.23,0
2026-04-15 00:12:04.374910,0.551,99.81,45.65,0
2026-04-15 01:12:04.374910,0.508,98.21,45.76,0
2026-04-15 02:12:04.374910,0.508,99.86,45.56,0
2026-04-15 03:12:04.374910,0.472,97.61,43.38,0
2026-04-15 04:12:04.374910,0.506,104.84,44.5,0
2026-04-15 05:12:04.374910,0.558,97.99,44.96,0
2026-04-15 06:12:04.374910,0.564,97.91,44.69,0
2026-04-15 07:12:04.374910,0.521,98.42,46.15,0
2026-04-15 08:12:04.374910,0.516,101.18,44.49,0
2026-04-15 09:12:04.374910,0.445,102.65,46.34,0
2026-04-15 10:12:04.374910,0.475,100.29,44.52,0
2026-04-15 11:12:04.374910,0.485,99.88,45.86,0
2026-04-15 12:12:04.374910,0.525,98.26,44.6,0
2026-04-15 13:12:04.374910,0.412,101.8,45.78,0
2026-04-15 14:12:04.374910,0.468,98.66,43.47,0
2026-04-15 15:12:04.374910,0.495,95.76,44.4,0
2026-04-15 16:12:04.374910,0.575,101.76,44.6,0
2026-04-15 17:12:04.374910,0.536,98.15,45.15,0
2026-04-15 18:12:04.374910,0.475,99.32,43.76,0
2026-04-15 19:12:04.374910,0.46,101.87,44.43,0
2026-04-15 20:12:04.374910,0.498,101.88,45.73,0
2026-04-15 21:12:04.374910,0.485,104.06,43.5,0
2026-04-15 22:12:04.374910,0.451,98.22,45.4,0
2026-04-15 23:12:04.374910,0.499,99.8,45.14,0
2026-04-16 00:12:04.374910,0.532,102.51,45.58,0
2026-04-16 01:12:04.374910,0.404,103.67,44.38,0
2026-04-16 02:12:04.374910,0.599,99.03,44.48,0
2026-04-16 03:12:04.374910,0.567,100.81,45.98,0
2026-04-16 04:12:04.374910,0.435,100.07,45.29,0
2026-04-16 05:12:04.374910,0.54,101.1,42.7,0
2026-04-16 06:12:04.374910,0.464,97.03,46.6,0
2026-04-16 07:12:04.374910,0.476,97.74,45.07,0
2026-04-16 08:12:04.374910,0.51,102.32,46.45,0
2026-04-16 09:12:04.374910,0.455,98.36,45.3,0
2026-04-16 10:12:04.374910,0.572,98.11,45.08,0
2026-04-16 11:12:04.374910,0.557,95.83,45.77,0
2026-04-16 12:12:04.374910,0.38,100.56,46.28,0
2026-04-16 13:12:04.374910,0.401,99.08,43.55,0
2026-04-16 14:12:04.374910,0.567,103.06,45.35,0
2026-04-16 15:12:04.374910,0.443,102.79,45.08,0
2026-04-16 16:12:04.374910,0.555,98.42,43.93,0
2026-04-16 17:12:04.374910,0.549,97.7,45.01,0
2026-04-16 18:12:04.374910,0.445,101.93,43.39,0
2026-04-16 19:12:04.374910,0.493,96.42,44.29,0
2026-04-16 20:12:04.374910,0.489,98.64,45.68,0
2026-04-16 21:12:04.374910,0.442,100.93,45.48,0
2026-04-16 22:12:04.374910,0.412,101.26,45.67,0
2026-04-16 23:12:04.374910,0.556,103.37,46.72,0
2026-04-17 00:12:04.374910,0.547,105.66,44.5,0
2026-04-17 01:12:04.374910,0.443,101.04,44.35,0
2026-04-17 02:12:04.374910,0.536,98.1,43.47,0
2026-04-17 03:12:04.374910,0.662,98.77,44.73,0
2026-04-17 04:12:04.374910,0.463,98.2,44.53,0
2026-04-17 05:12:04.374910,0.565,102.38,45.2,0
2026-04-17 06:12:04.374910,0.538,99.32,46.01,0
2026-04-17 07:12:04.374910,0.695,98.98,46.11,0
2026-04-17 08:12:04.374910,0.578,102.12,46.34,0
2026-04-17 09:12:04.374910,0.671,97.19,49.36,0
2026-04-17 10:12:04.374910,0.636,99.81,46.94,0
2026-04-17 11:12:04.374910,0.72,101.81,47.27,0
2026-04-17 12:12:04.374910,0.63,99.53,46.77,0
2026-04-17 13:12:04.374910,0.729,101.19,47.47,0
2026-04-17 14:12:04.374910,0.723,102.21,48.1,0
2026-04-17 15:12:04.374910,0.825,99.1,47.11,0
2026-04-17 16:12:04.374910,0.782,99.76,48.4,0
2026-04-17 17:12:04.374910,0.867,98.77,49.08,0
2026-04-17 18:12:04.374910,0.791,100.18,47.86,0
2026-04-17 19:12:04.374910,0.834,100.23,48.76,0
2026-04-17 20:12:04.374910,0.838,100.32,46.4,0
2026-04-17 21:12:04.374910,0.891,102.92,50.03,0
2026-04-17 22:12:04.374910,0.947,101.61,48.95,0
2026-04-17 23:12:04.374910,0.893,94.6,50.37,0
2026-04-18 00:12:04.374910,0.885,101.69,50.01,0
2026-04-18 01:12:04.374910,0.947,100.19,49.78,0
2026-04-18 02:12:04.374910,0.948,102.71,49.01,0
2026-04-18 03:12:04.374910,0.945,101.57,49.9,0
2026-04-18 04:12:04.374910,0.923,102.53,49.4,0
2026-04-18 05:12:04.374910,0.95,102.66,49.94,0
2026-04-18 06:12:04.374910,1.046,104.88,49.11,0
2026-04-18 07:12:04.374910,1.013,102.95,50.08,0
2026-04-18 08:12:04.374910,1.083,100.15,49.99,0
2026-04-18 09:12:04.374910,1.172,97.95,51.21,0
2026-04-18 10:12:04.374910,1.152,99.84,49.89,0
2026-04-18 11:12:04.374910,1.142,98.26,52.32,0
2026-04-18 12:12:04.374910,1.197,98.02,50.01,0
2026-04-18 13:12:04.374910,1.207,101.43,50.22,0
2026-04-18 14:12:04.374910,1.177,96.17,50.6,0
2026-04-18 15:12:04.374910,1.122,103.58,49.34,0
2026-04-18 16:12:04.374910,1.149,100.23,50.84,0
2026-04-18 17:12:04.374910,1.195,98.39,51.73,0
2026-04-18 18:12:04.374910,1.118,101.33,50.68,0
2026-04-18 19:12:04.374910,1.324,100.01,51.8,0
2026-04-18 20:12:04.374910,1.247,99.66,51.93,0
2026-04-18 21:12:04.374910,1.231,99.97,51.62,0
2026-04-18 22:12:04.374910,1.272,102.28,50.97,0
2026-04-18 23:12:04.374910,3.372,86.17,64.48,1
2026-04-19 00:12:04.374910,1.411,85.5,65.81,1
2026-04-19 01:12:04.374910,3.447,87.94,68.01,1
2026-04-19 02:12:04.374910,2.211,94.91,60.87,1
2026-04-19 03:12:04.374910,3.391,90.6,64.76,1
2026-04-19 04:12:04.374910,1.91,82.63,65.54,1
2026-04-19 05:12:04.374910,2.901,74.41,66.03,1
2026-04-19 06:12:04.374910,3.04,85.26,60.25,1
2026-04-19 07:12:04.374910,2.819,89.71,70.34,1
2026-04-19 08:12:04.374910,1.915,84.51,69.68,1
2026-04-19 09:12:04.374910,3.033,84.49,64.65,1
2026-04-19 10:12:04.374910,2.638,86.99,67.05,1
2026-04-19 11:12:04.374910,2.795,72.3,63.5,1
2026-04-19 12:12:04.374910,3.244,94.28,64.77,1
2026-04-19 13:12:04.374910,2.309,81.65,67.88,1
2026-04-19 14:12:04.374910,2.215,83.06,70.53,1
2026-04-19 15:12:04.374910,3.188,85.26,71.3,1
2026-04-19 16:12:04.374910,2.031,77.93,58.24,1
2026-04-19 17:12:04.374910,3.532,87.93,66.0,1
2026-04-19 18:12:04.374910,3.028,84.01,61.96,1
2026-04-19 19:12:04.374910,2.716,81.14,67.16,1
2026-04-19 20:12:04.374910,3.283,83.61,67.49,1
2026-04-19 21:12:04.374910,3.611,75.16,64.43,1
2026-04-19 22:12:04.374910,3.333,82.99,60.12,1
2026-04-19 23:12:04.374910,0.513,97.26,44.01,0
2026-04-20 00:12:04.374910,0.528,101.34,43.12,0
2026-04-20 01:12:04.374910,0.657,97.63,45.05,0
2026-04-20 02:12:04.374910,0.488,100.13,44.45,0
2026-04-20 03:12:04.374910,0.488,101.05,43.89,0
2026-04-20 04:12:04.374910,0.465,98.02,45.7,0
2026-04-20 05:12:04.374910,0.493,97.5,46.48,0
2026-04-20 06:12:04.374910,0.458,98.9,45.4,0
2026-04-20 07:12:04.374910,0.496,99.66,42.94,0
2026-04-20 08:12:04.374910,0.501,101.09,44.95,0
2026-04-20 09:12:04.374910,0.47,98.66,46.24,0
2026-04-20 10:12:04.374910,0.477,96.34,45.31,0
2026-04-20 11:12:04.374910,0.52,98.7,45.35,0
2026-04-20 12:12:04.374910,0.491,98.74,44.74,0
2026-04-20 13:12:04.374910,0.457,99.3,45.32,0
2026-04-20 14:12:04.374910,0.56,96.74,45.04,0
2026-04-20 15:12:04.374910,0.475,100.14,45.53,0
2026-04-20 16:12:04.374910,0.446,98.59,44.95,0
2026-04-20 17:12:04.374910,0.622,97.74,45.3,0
2026-04-20 18:12:04.374910,0.486,98.81,44.85,0
2026-04-20 19:12:04.374910,0.463,99.0,44.13,0
2026-04-20 20:12:04.374910,0.493,101.48,45.33,0
2026-04-20 21:12:04.374910,0.414,98.68,45.45,0
2026-04-20 22:12:04.374910,0.505,99.68,43.48,0
2026-04-20 23:12:04.374910,0.509,100.82,45.02,0
2026-04-21 00:12:04.374910,0.428,101.99,45.05,0
2026-04-21 01:12:04.374910,0.485,96.84,45.76,0
2026-04-21 02:12:04.374910,0.469,99.86,45.01,0
2026-04-21 03:12:04.374910,0.503,98.78,44.69,0
2026-04-21 04:12:04.374910,0.556,102.16,44.88,0
2026-04-21 05:12:04.374910,0.445,100.07,45.7,0
2026-04-21 06:12:04.374910,0.498,100.21,43.44,0
2026-04-21 07:12:04.374910,0.469,99.65,45.85,0
2026-04-21 08:12:04.374910,0.538,101.34,46.18,0
2026-04-21 09:12:04.374910,0.541,99.96,43.38,0
2026-04-21 10:12:04.374910,0.46,101.89,46.75,0
2026-04-21 11:12:04.374910,0.49,98.15,45.04,0
2026-04-21 12:12:04.374910,0.479,104.86,44.94,0
2026-04-21 13:12:04.374910,0.404,103.3,44.17,0
2026-04-21 14:12:04.374910,0.558,101.43,45.65,0
2026-04-21 15:12:04.374910,0.506,103.25,45.05,0
2026-04-21 16:12:04.374910,0.492,101.1,43.91,0
2026-04-21 17:12:04.374910,0.462,99.58,44.58,0
2026-04-21 18:12:04.374910,0.528,98.3,43.86,0
2026-04-21 19:12:04.374910,0.586,98.13,45.08,0
2026-04-21 20:12:04.374910,0.454,100.41,45.6,0
2026-04-21 21:12:04.374910,0.464,99.4,46.78,0
2026-04-21 22:12:04.374910,0.458,100.43,46.39,0
2026-04-21 23:12:04.374910,0.637,100.29,45.39,0
2026-04-22 00:12:04.374910,0.487,101.36,44.76,0
2026-04-22 01:12:04.374910,0.567,100.86,43.75,0
2026-04-22 02:12:04.374910,0.468,100.35,47.99,0
2026-04-22 03:12:04.374910,0.449,103.62,45.94,0
2026-04-22 04:12:04.374910,0.437,100.25,45.39,0
2026-04-22 05:12:04.374910,0.455,101.09,45.57,0
2026-04-22 06:12:04.374910,0.508,95.53,45.51,0
2026-04-22 07:12:04.374910,0.519,94.47,44.46,0
2026-04-22 08:12:04.374910,0.446,100.77,44.7,0
2026-04-22 09:12:04.374910,0.536,100.99,44.48,0
2026-04-22 10:12:04.374910,0.562,101.73,45.53,0
2026-04-22 11:12:04.374910,0.452,104.33,45.67,0
2026-04-22 12:12:04.374910,0.502,104.93,43.64,0
2026-04-22 13:12:04.374910,0.457,97.41,46.27,0
2026-04-22 14:12:04.374910,0.485,99.07,46.33,0
2026-04-22 15:12:04.374910,0.558,97.74,45.74,0
2026-04-22 16:12:04.374910,0.544,100.32,45.18,0
2026-04-22 17:12:04.374910,0.496,100.86,45.62,0
2026-04-22 18:12:04.374910,0.582,99.74,45.2,0
2026-04-22 19:12:04.374910,0.486,101.82,44.76,0
2026-04-22 20:12:04.374910,0.476,98.19,45.94,0
2026-04-22 21:12:04.374910,0.521,97.77,45.91,0
2026-04-22 22:12:04.374910,0.491,101.61,45.63,0
2026-04-22 23:12:04.374910,0.552,101.31,45.39,0
2026-04-23 00:12:04.374910,0.532,100.37,44.54,0
2026-04-23 01:12:04.374910,0.488,100.49,46.87,0
2026-04-23 02:12:04.374910,0.473,104.83,44.66,0
2026-04-23 03:12:04.374910,0.516,98.51,44.23,0
2026-04-23 04:12:04.374910,0.453,99.8,44.15,0
2026-04-23 05:12:04.374910,0.573,101.04,45.36,0
2026-04-23 06:12:04.374910,0.448,101.85,44.08,0
2026-04-23 07:12:04.374910,0.491,101.2,44.09,0
2026-04-23 08:12:04.374910,0.548,97.95,44.91,0
2026-04-23 09:12:04.374910,0.518,100.34,45.08,0
2026-04-23 10:12:04.374910,0.384,97.88,42.89,0
2026-04-23 11:12:04.374910,0.462,99.97,45.38,0
2026-04-23 12:12:04.374910,0.427,101.91,44.73,0
2026-04-23 13:12:04.374910,0.469,101.99,45.29,0
2026-04-23 14:12:04.374910,0.428,99.06,44.6,0
2026-04-23 15:12:04.374910,0.527,97.9,44.75,0
2026-04-23 16:12:04.374910,0.461,97.41,47.1,0
2026-04-23 17:12:04.374910,0.572,96.49,45.39,0
2026-04-23 18:12:04.374910,0.569,97.43,43.43,0
2026-04-23 19:12:04.374910,0.573,100.74,44.05,0
2026-04-23 20:12:04.374910,0.381,99.24,44.1,0
2026-04-23 21:12:04.374910,0.487,98.59,44.95,0
2026-04-23 22:12:04.374910,0.526,100.6,44.25,0
2026-04-23 23:12:04.374910,0.497,100.43,44.86,0
2026-04-24 00:12:04.374910,0.507,99.1,45.83,0
2026-04-24 01:12:04.374910,0.363,100.88,45.05,0
2026-04-24 02:12:04.374910,0.559,96.67,43.54,0
2026-04-24 03:12:04.374910,0.46,99.45,45.03,0
2026-04-24 04:12:04.374910,0.5,101.09,43.31,0
2026-04-24 05:12:04.374910,0.515,99.24,45.6,0
2026-04-24 06:12:04.374910,0.548,102.31,43.89,0
2026-04-24 07:12:04.374910,0.438,101.46,43.66,0
2026-04-24 08:12:04.374910,0.524,98.23,46.06,0
2026-04-24 09:12:04.374910,0.527,102.1,45.0,0
2026-04-24 10:12:04.374910,0.597,96.01,45.96,0
2026-04-24 11:12:04.374910,0.567,100.36,45.05,0
2026-04-24 12:12:04.374910,0.542,100.38,44.59,0
2026-04-24 13:12:04.374910,0.507,98.24,44.78,0
2026-04-24 14:12:04.374910,0.525,97.27,47.02,0
2026-04-24 15:12:04.374910,0.438,97.67,46.74,0
2026-04-24 16:12:04.374910,0.435,102.27,46.84,0
2026-04-24 17:12:04.374910,0.53,103.22,46.55,0
2026-04-24 18:12:04.374910,0.511,100.02,44.49,0
2026-04-24 19:12:04.374910,0.581,102.54,46.7,0
2026-04-24 20:12:04.374910,0.536,102.28,44.74,0
2026-04-24 21:12:04.374910,0.498,103.36,43.9,0
2026-04-24 22:12:04.374910,0.536,98.62,44.94,0
2026-04-24 23:12:04.374910,0.415,98.41,44.54,0
2026-04-25 00:12:04.374910,0.509,99.43,45.08,0
2026-04-25 01:12:04.374910,0.546,100.83,46.14,0
2026-04-25 02:12:04.374910,0.426,98.61,44.77,0
2026-04-25 03:12:04.374910,0.453,97.15,45.14,0
2026-04-25 04:12:04.374910,0.504,99.65,44.89,0
2026-04-25 05:12:04.374910,0.492,103.13,44.08,0
2026-04-25 06:12:04.374910,0.557,98.24,46.03,0
2026-04-25 07:12:04.374910,0.41,99.97,44.37,0
2026-04-25 08:12:04.374910,0.486,97.73,44.56,0
2026-04-25 09:12:04.374910,0.607,100.16,44.86,0
2026-04-25 10:12:04.374910,0.407,102.61,44.09,0
2026-04-25 11:12:04.374910,0.678,99.69,44.9,0
2026-04-25 12:12:04.374910,0.559,100.65,44.7,0
2026-04-25 13:12:04.374910,0.54,100.44,46.01,0
2026-04-25 14:12:04.374910,0.681,98.75,45.33,0
2026-04-25 15:12:04.374910,0.747,102.15,48.45,0
2026-04-25 16:12:04.374910,0.695,101.22,47.06,0
2026-04-25 17:12:04.374910,0.746,99.56,47.2,0
2026-04-25 18:12:04.374910,0.631,102.12,46.11,0
2026-04-25 19:12:04.374910,0.705,96.37,47.93,0
2026-04-25 20:12:04.374910,0.775,100.81,47.41,0
2026-04-25 21:12:04.374910,0.774,103.56,46.94,0
2026-04-25 22:12:04.374910,0.736,98.18,46.95,0
2026-04-25 23:12:04.374910,0.795,100.61,49.87,0
2026-04-26 00:12:04.374910,0.773,100.26,48.04,0
2026-04-26 01:12:04.374910,0.784,100.0,47.61,0
2026-04-26 02:12:04.374910,0.818,99.5,48.87,0
2026-04-26 03:12:04.374910,0.774,99.93,48.15,0
2026-04-26 04:12:04.374910,0.851,98.36,46.96,0
2026-04-26 05:12:04.374910,0.79,100.61,48.52,0
2026-04-26 06:12:04.374910,0.897,102.76,50.26,0
2026-04-26 07:12:04.374910,0.935,99.36,48.98,0
2026-04-26 08:12:04.374910,0.874,99.85,48.05,0
2026-04-26 09:12:04.374910,0.901,100.32,48.97,0
2026-04-26 10:12:04.374910,0.9,97.99,50.04,0
2026-04-26 11:12:04.374910,0.948,96.26,47.62,0
2026-04-26 12:12:04.374910,1.012,96.11,51.6,0
2026-04-26 13:12:04.374910,1.069,98.31,48.94,0
2026-04-26 14:12:04.374910,1.035,97.77,50.36,0
2026-04-26 15:12:04.374910,1.101,104.75,49.18,0
2026-04-26 16:12:04.374910,1.054,99.56,51.26,0
2026-04-26 17:12:04.374910,1.069,101.95,49.31,0
2026-04-26 18:12:04.374910,1.097,99.42,50.14,0
2026-04-26 19:12:04.374910,1.127,98.54,51.31,0
2026-04-26 20:12:04.374910,1.136,97.24,50.43,0
2026-04-26 21:12:04.374910,1.093,101.01,51.33,0
2026-04-26 22:12:04.374910,1.107,99.84,53.45,0
2026-04-26 23:12:04.374910,1.119,99.35,50.7,0
2026-04-27 00:12:04.374910,1.229,100.69,51.04,0
2026-04-27 01:12:04.374910,1.29,102.31,52.85,0
2026-04-27 02:12:04.374910,1.139,102.22,52.55,0
2026-04-27 03:12:04.374910,1.331,99.93,53.4,0
2026-04-27 04:12:04.374910,1.238,100.72,53.03,0
2026-04-27 05:12:04.374910,1.316,96.06,52.63,0
2026-04-27 06:12:04.374910,1.284,98.32,52.83,0
2026-04-27 07:12:04.374910,2.735,93.24,65.91,1
2026-04-27 08:12:04.374910,2.41,85.69,60.97,1
2026-04-27 09:12:04.374910,3.275,86.22,60.75,1
2026-04-27 10:12:04.374910,3.344,85.74,69.82,1
2026-04-27 11:12:04.374910,3.551,82.42,63.78,1
2026-04-27 12:12:04.374910,3.195,86.87,68.48,1
2026-04-27 13:12:04.374910,2.352,82.97,63.84,1
2026-04-27 14:12:04.374910,2.444,92.02,67.03,1
2026-04-27 15:12:04.374910,4.066,90.48,62.58,1
2026-04-27 16:12:04.374910,2.879,76.86,62.74,1
2026-04-27 17:12:04.374910,3.173,80.68,65.89,1
2026-04-27 18:12:04.374910,2.769,83.24,68.09,1
2026-04-27 19:12:04.374910,2.61,84.13,68.17,1
2026-04-27 20:12:04.374910,3.243,93.65,65.58,1
2026-04-27 21:12:04.374910,2.45,93.63,64.45,1
2026-04-27 22:12:04.374910,3.066,89.41,61.41,1
2026-04-27 23:12:04.374910,2.876,85.02,61.02,1
2026-04-28 00:12:04.374910,2.582,87.47,64.25,1
2026-04-28 01:12:04.374910,2.817,83.51,64.77,1
2026-04-28 02:12:04.374910,3.431,92.35,67.03,1
2026-04-28 03:12:04.374910,3.724,83.78,67.27,1
2026-04-28 04:12:04.374910,3.316,86.0,72.04,1
2026-04-28 05:12:04.374910,3.386,80.59,71.71,1
2026-04-28 06:12:04.374910,2.629,80.75,67.46,1
2026-04-28 07:12:04.374910,0.471,97.83,44.86,0
2026-04-28 08:12:04.374910,0.397,99.93,45.67,0
2026-04-28 09:12:04.374910,0.506,100.72,44.57,0
2026-04-28 10:12:04.374910,0.535,98.71,45.76,0
2026-04-28 11:12:04.374910,0.47,102.23,44.95,0
2026-04-28 12:12:04.374910,0.614,101.35,45.21,0
